0,1,2
-1.4298383474773462,9.24566464677281,8.89878351904038
1.9784755729933823,-1.0425918591012406,3.497022740039851
2.2423886084042737,3.7979107876878784,4.600468299903932
-4.0230285107285315,5.5418352167433,-11.014726640120122
-7.385158827182892,-2.9075711925036476,-1.5003056498081446
-3.31598673330188,-7.924788790391792,-6.380620475258617
-5.426942475598577,2.7724098392730756,-2.796438357460536
-0.5405562825182514,-10.905040326259057,-0.11747819863176256
-1.2049720804620907,-2.9468745005358197,-3.3350328906840696
0.5559159308288255,4.10503561176774,-2.104331084628284
-0.38476037223586934,8.798175476277404,6.745453163091161
-7.83562396631449,-5.78884370372264,-10.598241213190285
9.446662594626751,-9.311660122232695,-5.120755114371806
10.79222238675192,0.6058330020476568,9.819919008071992
3.991307738024636,3.469653169442327,-5.7988757550256285
7.142597295081653,1.8259848815757949,-4.974248119470399
-5.963229890039318,9.05227461327017,-6.470914741401867
6.77780308435394,0.6800974179566376,0.791035704562776
6.832294798280272,-1.3304318699270432,6.556491592845262
-7.440945890878433,-5.997728466995271,2.9042426388786304
1.5869598188763316,-1.8523702618871078,-2.4146152393805225
0.007441066149891732,-8.537586657885118,-3.8824393223393865
-6.448062688383821,5.5970477943261345,-1.7087470707273893
5.686035905400795,9.396658165157852,0.4356798182317198
-3.0843172018601805,-2.546443983670078,-0.04814669248067327
0.8789366607385349,-4.513212494817031,-8.295256924014256
10.187617854150648,8.309449570395204,8.958324728167147
-2.486876071344365,-3.5097524457030955,-7.413819389054601
-10.800202854253884,-0.42972843166944086,0.8206848619164023
-7.157926030145825,-6.59102700204503,-3.6515147897267513
-5.569101779695395,4.9766516536339855,-6.264125329951684
5.6888016901966685,-10.167692660654458,4.0413866298733305
5.0294463069291835,1.4607138833008015,-4.747700159102834
-10.092809458751791,-0.9797728298035093,9.308336940793879
4.710003344646613,-1.7340101024139614,-0.25335095317586004
-5.935049066598302,-8.90947212346527,-0.9337945233866511
-7.337435189907852,4.09496632736579,-4.148341611377086
9.588835221345555,-9.417438240382413,9.615723351809391
0.814574306055283,-6.970686471679867,9.49168811451247
2.647835429850699,5.363220067232737,2.1497402410523967
5.239959021222143,-5.392565483091684,6.132456647045654
10.30662544018141,8.312698518963897,-0.09027567178585705
0.92050083430013,4.879734406374418,7.9161212344693075
0.766372057670221,-3.276329851203035,0.4524133333867565
-11.897914155289023,-2.450598591515499,8.47717099701892
-4.416184391726544,-4.375503421291313,-6.438390614884072
-3.7473701652201403,-4.216271548314788,0.9283600340435149
7.257112995547286,-6.590216291916587,-8.009576443906276
-5.437155008006311,1.1351802958952533,1.2159306857550374
4.808024648797098,-7.810923797321905,-10.071266107403037
-9.470658656911988,-3.2678064200778465,-6.198151191473997
1.7651671111772091,0.4550224060229302,-11.270272931617036
-6.625794138291754,5.315657308367661,5.637127380542273
-3.61521394604858,0.4549362359458522,-5.485015373342419
-5.672644949664376,8.092880077574621,3.8686959836944164
3.082720497046043,-0.15241533833921417,8.041608165029908
3.007604263679466,10.135210604698086,-3.5678066971985
-9.276899686663262,5.811220715347115,-3.1305708864999273
2.2350228033428117,6.130696230007764,7.343685757478406
-5.159757330555497,-3.788119595249183,-8.627120329150456
-3.705883821562442,0.6159340784728462,3.1148345104926425
-4.555363089450725,-3.5025632790551446,4.77848709765503
2.2657128616546762,8.36068902708316,8.154075599409804
5.8233386642448,-10.074225078440115,2.992783701039193
1.2237099217956198,-8.44623844095081,7.605318813989951
-2.3435701442693193,2.5889776212531137,-3.1457884246115255
-9.23136676554172,-4.452378095410891,5.54747098043503
-9.580300953308829,-6.494744981564422,-7.610846366332047
-5.243037038314377,0.3859388145101118,-2.647741848139859
-3.069213746195367,2.332224073052531,-3.731919775442875
4.640405383633771,-10.435536126391368,1.5613989347883077
8.239612384253514,-5.829018662232255,-2.1580441998579394
-4.2917401864872575,-6.622542736513674,2.7144998281614905
-0.0015013140900777544,9.609392239193433,5.6314667082874434
-2.700166733945208,-10.152542898413659,8.726014924796221
-6.215479565616668,-1.0222738172525858,0.5229791772982342
-1.4701712657397532,-2.1361896622900556,-1.6139675027485878
-5.379088805594889,-2.100068121693776,6.686092535604023
10.890652900460255,-3.5690492485040934,-7.750273720810511
9.764762918238004,4.285962886613858,8.370941619166897
-7.527864635041207,-0.575725134520652,-8.702430639779253
-5.25288094345206,0.8700709761086447,-7.058297062810666
4.75598499558029,-1.6674564775071004,3.4194288454133988
9.555439630299796,0.3108771024008907,-4.3468415355095305
4.75243753048424,6.826906785538036,-3.495646897760376
-5.827322422341989,-7.375028998427698,1.8200539186129367
-4.11227587206818,2.011953775062625,4.851260046253941
-2.885044405757559,-0.40826114587205187,4.44073991469176
7.5884038505937825,-6.096939951729002,4.599158354064257
6.352380343982006,-1.106201310264696,9.058676131248463
-0.9261231293487789,6.66841775387997,4.146806627835158
2.75251931428323,7.190176056180624,7.61898302716509
3.741633042206756,0.7070607955218199,-7.2471502960181
9.418054439117792,-6.684700294254084,9.836642555765218
-6.111847004662119,8.309657363841609,8.457103577750605
-4.532856612036456,4.974744257364899,-1.5556095189473012
